record_id,scenario_id,period,facility_id,case_type,chemistry,pack_mass_kg,demand_packs,demand_kg,production_packs,regular_capacity_packs,overtime_capacity_packs,service_gap_packs,eol_returns_packs,eol_returns_kg,collection_rate,grade_A_share,grade_B_share,grade_C_share,soh,cycles,damage_index,temperature_c,recovery_quality_score,quality_grade,pathway,recycle_yield,reman_yield,second_life_share,reman_eligible_share,expected_recovered_kg,recycled_content_share,material_price_index,transport_distance_km,facility_available,facility_uptime,energy_kwh_per_pack,grid_kgco2e_per_kwh,scrap_rate,safety_stock_packs,imputation_required,data_quality_state
OBS-03763-SCN-04-077-P03,SCN-04-077,3,PLANT-05,scrap_spike,NMC622,406.439,3714.997,1509920.981,3697.754,4087.752,590.783,0.0,745.495,302998.543,0.827543,0.44173,0.234102,0.324168,0.702077,799.1,0.350408,17.692,0.435376,B,remanufacture,0.830028,0.817659,0.139883,0.304691,179011.65,0.215354,0.986155,613.499,1,0.991119,334.235,0.488749,0.102223,443.497,0,COMPLETE
OBS-03764-SCN-04-077-P04,SCN-04-077,4,PLANT-05,scrap_spike,NMC622,406.439,3685.063,1497754.563,3700.764,4060.154,392.078,0.0,706.361,287092.935,0.927428,0.417164,0.232729,0.350108,0.771351,731.286,0.505264,27.939,0.424029,B,recycle,0.846254,0.790294,0.155084,0.292047,190378.22,0.202638,0.802064,751.811,1,0.990449,348.092,0.313054,0.091745,345.698,0,COMPLETE
OBS-03765-SCN-04-077-P05,SCN-04-077,5,PLANT-05,scrap_spike,NMC622,406.439,3654.359,1485275.438,3695.655,4374.132,707.592,0.0,466.759,189709.241,0.865886,0.439808,0.274506,0.285686,0.730312,826.423,0.265451,27.934,0.509606,B,remanufacture,0.864084,0.807902,0.139816,0.269374,122094.677,0.244376,0.938,135.861,1,0.984314,309.968,0.252409,0.103672,163.601,0,COMPLETE
OBS-03766-SCN-04-077-P06,SCN-04-077,6,PLANT-05,scrap_spike,NMC622,406.439,3228.009,1311989.955,3225.935,3430.344,259.571,0.0,809.421,328980.721,0.829864,0.472173,0.259964,0.267863,0.927136,1125.443,0.243544,21.532,0.660231,A,remanufacture,0.88096,0.851596,0.14659,0.270431,205253.918,0.412612,1.005626,72.535,1,0.984372,321.899,0.481451,0.099439,321.784,0,COMPLETE
OBS-03767-SCN-04-077-P07,SCN-04-077,7,PLANT-05,scrap_spike,NMC622,406.439,2834.483,1152045.454,2860.788,3190.493,408.574,0.0,284.298,115550.067,0.902104,0.490324,0.27411,0.235565,0.75875,1531.547,0.11034,25.466,0.611938,B,recycle,0.909535,0.858979,0.173355,0.302875,78372.792,0.585463,1.017564,586.466,1,0.983036,384.939,0.470646,0.09115,163.923,0,COMPLETE
OBS-03768-SCN-04-077-P08,SCN-04-077,8,PLANT-05,scrap_spike,NMC622,406.439,2925.17,1188904.079,2941.623,3124.019,539.657,0.0,443.479,180247.519,0.821239,0.4803,0.228974,0.290727,0.688403,1070.556,0.115375,29.93,0.54548,B,remanufacture,0.920279,0.837782,0.156252,0.305545,114939.99,0.392789,1.007809,599.516,1,0.996363,405.423,0.225279,0.094804,213.103,0,COMPLETE
OBS-03769-SCN-04-077-P09,SCN-04-077,9,PLANT-05,scrap_spike,NMC622,406.439,3062.192,1244595.167,3084.614,3286.376,502.124,0.0,315.448,128210.351,0.832402,0.4565,0.204993,0.338507,0.705249,933.578,0.318636,15.722,0.446999,B,remanufacture,0.860944,0.776334,0.142601,0.26558,78779.627,0.188349,1.105322,265.64,1,0.985704,338.23,0.253848,0.103356,231.698,0,COMPLETE
OBS-03770-SCN-04-077-P10,SCN-04-077,10,PLANT-05,scrap_spike,NMC622,406.439,3035.16,1233608.542,3034.965,3377.905,528.454,0.0,522.001,212161.679,0.943168,0.448082,0.231109,0.320809,0.737958,576.32,0.243464,10.565,0.491163,B,remanufacture,0.876217,0.832028,0.144227,0.298614,150046.742,0.256023,1.03885,491.209,1,0.98684,356.61,0.465525,0.090579,227.659,0,COMPLETE
OBS-03771-SCN-04-078-P01,SCN-04-078,1,PLANT-04,scrap_spike,LMO,396.515,3495.385,1385974.128,3490.487,4064.347,540.833,0.0,762.217,302230.704,0.869557,0.446911,0.240898,0.312191,0.719354,1058.181,0.211273,27.047,0.530384,B,remanufacture,0.90505,0.812242,0.166178,0.275259,198327.419,0.300677,1.236058,272.792,1,0.993968,331.141,0.489892,0.089431,410.8,0,COMPLETE
OBS-03772-SCN-04-078-P02,SCN-04-078,2,PLANT-04,scrap_spike,LMO,396.515,3439.336,1363749.656,3462.144,3877.512,433.886,0.0,380.044,150693.501,0.906691,0.473896,0.267679,0.258426,0.728697,1498.999,0.112574,29.334,0.577624,B,recycle,0.860326,0.814669,0.154945,0.294206,99334.874,0.295147,0.973507,562.204,1,0.979868,302.12,0.413469,0.079349,316.724,0,COMPLETE
OBS-03773-SCN-04-078-P03,SCN-04-078,3,PLANT-04,scrap_spike,LMO,396.515,3902.653,1547461.947,3968.684,4151.314,602.287,0.0,482.44,191294.798,0.891317,0.388935,0.271969,0.339095,0.741128,1076.474,0.1907,20.829,0.549562,B,recycle,0.905959,0.810622,0.145317,0.282224,132022.74,0.381949,1.086732,141.011,1,0.982999,355.155,0.221199,0.104191,369.549,0,COMPLETE
OBS-03774-SCN-04-078-P04,SCN-04-078,4,PLANT-04,scrap_spike,LMO,396.515,3968.098,1573412.227,3963.194,4701.679,690.322,0.0,725.891,287827.158,0.889227,0.415759,0.265312,0.318929,0.742154,452.413,0.403553,26.668,0.455641,B,remanufacture,0.840407,0.785699,0.13943,0.296637,185105.829,0.316652,0.840368,128.844,1,0.984243,337.653,0.571248,0.082825,363.416,0,COMPLETE
OBS-03775-SCN-04-078-P05,SCN-04-078,5,PLANT-04,scrap_spike,LMO,396.515,3606.278,1429944.981,3649.993,4052.488,472.111,0.0,597.446,236896.526,0.864337,0.519057,0.183098,0.297846,0.78491,588.693,0.154134,19.114,0.593494,B,remanufacture,0.882755,0.801418,0.15955,0.295931,151912.622,0.261003,1.032274,300.095,1,0.99292,333.465,0.449408,0.105033,236.664,0,COMPLETE
OBS-03776-SCN-04-078-P06,SCN-04-078,6,PLANT-04,scrap_spike,LMO,396.515,3329.96,1320380.33,3326.908,3764.467,310.255,0.0,374.042,148313.347,0.842557,0.531175,0.216791,0.252033,0.865641,1095.224,0.118557,19.819,0.670812,A,remanufacture,0.880938,0.808167,0.165958,0.327708,91814.827,0.330519,1.163369,561.605,1,0.978963,349.481,0.164236,0.096383,347.578,0,COMPLETE
OBS-03777-SCN-04-078-P07,SCN-04-078,7,PLANT-04,scrap_spike,LMO,396.515,3475.46,1378073.335,3466.135,3941.286,439.951,0.0,954.967,378658.969,0.844054,0.427357,0.264372,0.308272,0.827259,330.153,0.389829,25.727,0.526326,B,remanufacture,0.889618,0.781653,0.148638,0.287201,242067.43,0.254172,1.113303,456.43,1,0.98432,310.932,0.612394,0.098712,402.535,0,COMPLETE
OBS-03778-SCN-04-078-P08,SCN-04-078,8,PLANT-04,scrap_spike,LMO,396.515,2952.999,1170909.836,2927.992,3132.836,558.552,0.0,334.947,132811.616,0.932981,0.473422,0.237983,0.288595,0.839143,816.367,0.238744,21.03,0.597676,B,remanufacture,0.880198,0.805634,0.159628,0.312141,91656.02,0.32147,1.014923,253.685,1,0.995608,325.254,0.351965,0.093253,350.973,0,COMPLETE
OBS-03779-SCN-04-078-P09,SCN-04-078,9,PLANT-04,scrap_spike,LMO,396.515,2823.849,1119699.507,2859.096,3319.985,393.092,0.0,396.058,157043.106,0.844709,0.515523,0.224126,0.260352,0.84818,784.831,0.153907,24.577,0.655544,A,remanufacture,0.910614,0.859734,0.162562,0.325362,101161.007,0.332289,0.970402,579.265,1,0.98944,384.072,0.336026,0.087285,282.255,0,COMPLETE
OBS-03780-SCN-04-078-P10,SCN-04-078,10,PLANT-04,scrap_spike,LMO,396.515,2974.376,1179386.178,2932.551,3481.876,518.617,0.0,422.363,167473.579,0.946539,0.416134,0.23385,0.350016,0.76567,457.847,0.455371,33.458,0.427331,B,remanufacture,0.885678,0.761609,0.163254,0.295618,117477.353,0.184556,1.028358,166.582,1,0.995039,298.26,0.630585,0.090357,159.896,0,COMPLETE
OBS-03781-SCN-04-079-P01,SCN-04-079,1,PLANT-01,scrap_spike,NMC622,427.675,3335.597,1426550.276,3355.457,3812.794,311.676,0.0,784.319,335433.281,0.911018,0.47608,0.272411,0.25151,0.817084,1309.123,0.24916,27.303,0.581795,B,remanufacture,0.874418,0.820821,0.150717,0.289577,226936.729,0.28845,1.087967,350.825,1,0.984811,285.748,0.299902,0.089474,359.698,0,COMPLETE
OBS-03782-SCN-04-079-P02,SCN-04-079,2,PLANT-01,scrap_spike,NMC622,427.675,3185.147,1362206.464,3238.695,3491.662,435.603,0.0,630.501,269649.142,0.884302,0.488585,0.207657,0.303758,0.716923,1145.671,0.260029,15.527,0.482952,B,remanufacture,0.877678,0.815606,0.149691,0.301528,177955.809,0.311451,0.9406,404.667,1,0.993822,263.459,0.364004,0.098875,325.972,0,COMPLETE
OBS-03783-SCN-04-079-P03,SCN-04-079,3,PLANT-01,scrap_spike,NMC622,427.675,3831.172,1638494.943,3817.523,4193.029,737.313,0.0,922.309,394448.271,0.881452,0.431699,0.280524,0.287778,0.718943,877.96,0.030314,26.201,0.619484,B,remanufacture,0.897834,0.832814,0.165683,0.290314,260444.843,0.206814,1.09746,464.067,1,0.986301,383.409,0.323068,0.090194,334.061,0,COMPLETE
OBS-03784-SCN-04-079-P04,SCN-04-079,4,PLANT-01,scrap_spike,NMC622,427.675,4032.293,1724509.468,3983.924,4483.465,700.873,0.0,987.013,422120.556,0.9307,0.453888,0.255654,0.290458,0.699823,903.021,0.088622,34.499,0.552836,B,remanufacture,0.891368,0.822247,0.154559,0.321685,296064.334,0.482686,0.954584,370.473,1,0.992049,320.351,0.388938,0.086278,482.721,0,COMPLETE
OBS-03785-SCN-04-079-P05,SCN-04-079,5,PLANT-01,scrap_spike,NMC622,427.675,3724.449,1592852.149,3731.259,4095.448,711.842,0.0,978.7,418565.126,0.928455,0.40849,0.292222,0.299288,0.689105,1328.057,0.18087,14.697,0.498429,B,remanufacture,0.884035,0.798297,0.149856,0.291348,292069.007,0.383514,1.050653,520.217,1,0.980925,282.069,0.426567,0.099675,155.08,0,COMPLETE
OBS-03786-SCN-04-079-P06,SCN-04-079,6,PLANT-01,scrap_spike,NMC622,427.675,3248.953,1389494.699,3260.66,3835.183,282.887,0.0,816.471,349184.039,0.898139,0.431636,0.231515,0.33685,0.703107,1678.126,0.274107,21.536,0.484273,B,recycle,0.885145,0.805516,0.141715,0.321221,238255.962,0.367275,1.039675,732.877,1,0.972831,284.923,0.326156,0.095046,156.34,0,COMPLETE
OBS-03787-SCN-04-079-P07,SCN-04-079,7,PLANT-01,scrap_spike,NMC622,427.675,2982.848,1275688.405,2979.309,3271.173,315.047,0.0,730.247,312308.101,0.942019,0.549337,0.200008,0.250656,0.886239,536.611,0.15564,25.38,0.682244,A,second_life,0.891853,0.825174,0.149359,0.326374,223194.137,0.187044,1.122483,377.359,1,0.98751,337.323,0.253806,0.095223,194.929,0,COMPLETE
OBS-03788-SCN-04-079-P08,SCN-04-079,8,PLANT-01,scrap_spike,NMC622,427.675,2913.486,1246024.155,2968.395,3460.801,248.596,0.0,470.894,201389.467,0.863876,0.5303,0.264887,0.204814,0.787458,707.007,0.072513,29.1,0.639862,A,disposal,0.92196,0.846975,0.183868,0.362273,130906.302,0.295484,1.022828,315.585,1,0.985791,367.748,0.551258,0.095412,325.673,0,COMPLETE
OBS-03789-SCN-04-079-P09,SCN-04-079,9,PLANT-01,scrap_spike,NMC622,427.675,2715.381,1161299.37,2745.559,3073.962,477.771,0.0,509.843,218046.828,0.946686,0.48002,0.203772,0.316207,0.654325,1030.483,0.12721,25.887,0.527393,B,remanufacture,0.887566,0.841537,0.174936,0.302838,151162.304,0.488118,0.984044,270.696,1,0.999,315.105,0.270109,0.100063,200.807,0,COMPLETE
OBS-03790-SCN-04-079-P10,SCN-04-079,10,PLANT-01,scrap_spike,NMC622,427.675,2879.943,1231678.573,2848.743,3446.294,344.439,0.0,672.182,287475.036,0.848835,0.482825,0.257047,0.260129,0.793578,774.117,0.248207,24.961,0.572118,B,recycle,0.899511,0.823854,0.16498,0.286884,183284.874,0.216724,0.966838,576.25,1,0.982,350.846,0.281693,0.092713,330.776,0,COMPLETE
OBS-03791-SCN-04-080-P01,SCN-04-080,1,PLANT-11,scrap_spike,NMC811,411.713,3623.381,1491792.777,3665.543,3903.176,547.342,0.0,567.659,233712.57,0.85195,0.532685,0.189863,0.277452,0.893835,685.182,0.152222,28.42,0.680234,A,second_life,0.881485,0.843538,0.16202,0.300663,147076.998,0.194359,1.057631,164.098,1,0.98312,307.621,0.321763,0.09983,261.504,0,COMPLETE
OBS-03792-SCN-04-080-P02,SCN-04-080,2,PLANT-11,scrap_spike,NMC811,411.713,3809.514,1568426.305,3879.793,4437.957,554.29,0.0,590.678,243189.722,0.894317,0.55433,0.217282,0.228387,0.771971,1161.796,0.0,18.74,0.657039,A,recycle,0.934806,0.841396,0.171805,0.332269,168379.925,0.426841,1.09056,428.389,1,0.994303,378.096,0.28514,0.093565,305.278,0,COMPLETE
OBS-03793-SCN-04-080-P03,SCN-04-080,3,PLANT-11,scrap_spike,NMC811,411.713,4116.256,1694715.807,4173.626,4500.035,538.425,0.0,849.278,349658.958,0.83602,0.433682,0.30241,0.263908,0.681311,828.293,0.164399,32.987,0.507673,B,remanufacture,0.860284,0.824743,0.175901,0.343554,207244.187,0.171427,1.142754,475.951,1,0.978808,334.485,0.370448,0.101262,488.682,0,COMPLETE
OBS-03794-SCN-04-080-P04,SCN-04-080,4,PLANT-11,scrap_spike,NMC811,411.713,4221.06,1737865.088,4193.185,4844.118,547.543,0.0,572.458,235688.284,0.864643,0.461733,0.250194,0.288073,0.898261,811.025,0.27541,37.0,0.59855,B,remanufacture,0.861631,0.850285,0.138661,0.296104,151241.303,0.325325,1.064914,121.627,1,0.999,370.5,0.515405,0.083749,340.413,0,COMPLETE
OBS-03795-SCN-04-080-P05,SCN-04-080,5,PLANT-11,scrap_spike,NMC811,411.713,4414.874,1817660.752,4468.342,5170.62,818.725,0.0,725.703,298781.18,0.865125,0.474965,0.248096,0.276938,0.743588,632.246,0.136174,11.595,0.549804,B,remanufacture,0.918992,0.812955,0.168138,0.309187,197603.799,0.395801,0.846935,441.122,1,0.991153,308.665,0.221991,0.088602,347.283,0,COMPLETE
OBS-03796-SCN-04-080-P06,SCN-04-080,6,PLANT-11,scrap_spike,NMC811,411.713,3165.55,1303297.952,3126.802,3383.209,329.801,0.0,644.307,265269.719,0.846072,0.42984,0.296139,0.274021,0.684026,1491.51,0.100099,35.311,0.533519,B,remanufacture,0.903878,0.840961,0.157594,0.302126,170893.768,0.221394,0.901804,300.7,1,0.98348,314.412,0.477162,0.091534,235.25,0,COMPLETE
OBS-03797-SCN-04-080-P07,SCN-04-080,7,PLANT-11,scrap_spike,NMC811,411.713,3186.962,1312113.383,3193.77,3635.2,396.681,0.0,648.968,267188.735,0.827765,0.470877,0.25582,0.273303,0.762293,1509.465,0.099301,19.995,0.606172,B,remanufacture,0.901488,0.838507,0.149978,0.320663,169478.665,0.369524,1.060894,743.713,1,0.981479,372.992,0.385052,0.089675,186.875,0,COMPLETE
OBS-03798-SCN-04-080-P08,SCN-04-080,8,PLANT-11,scrap_spike,NMC811,411.713,3235.289,1332010.525,3242.804,3466.263,615.364,0.0,573.022,235920.43,0.916795,0.392024,0.261105,0.346871,0.821714,648.272,0.387883,18.872,0.507065,B,remanufacture,0.893458,0.797908,0.147352,0.295574,164771.277,0.213159,0.82257,101.221,1,0.979953,311.543,0.321749,0.100124,167.04,0,COMPLETE
OBS-03799-SCN-04-080-P09,SCN-04-080,9,PLANT-11,scrap_spike,NMC811,411.713,2963.532,1220124.617,3003.637,3155.872,302.527,0.0,560.429,230735.742,0.886213,0.482581,0.281136,0.236283,0.847829,1185.068,0.184923,33.796,0.615284,B,recycle,0.884284,0.820407,0.167027,0.362911,150617.692,0.36768,1.0219,451.557,1,0.999,319.057,0.509201,0.095763,294.736,0,COMPLETE
OBS-03800-SCN-04-080-P10,SCN-04-080,10,PLANT-11,scrap_spike,NMC811,411.713,3423.201,1409376.223,3407.878,4043.254,469.334,0.0,501.76,206581.148,0.836521,0.443703,0.169038,0.387259,0.649873,1036.594,0.306722,26.596,0.435894,B,remanufacture,0.879487,0.770069,0.150073,0.321661,129175.033,0.445962,1.032258,436.601,1,0.989441,359.431,0.27635,0.090014,352.905,0,COMPLETE
OBS-03801-SCN-04-081-P01,SCN-04-081,1,PLANT-09,scrap_spike,NMC811,414.192,3100.795,1284324.216,3131.26,3511.075,305.286,0.0,336.841,139516.783,0.924559,0.47319,0.235366,0.291444,0.69724,1062.253,0.129548,25.959,0.556952,B,remanufacture,0.89488,0.813228,0.15868,0.320663,97115.156,0.338318,1.031889,267.814,1,0.994277,375.883,0.315632,0.101135,271.598,0,COMPLETE
OBS-03802-SCN-04-081-P02,SCN-04-081,2,PLANT-09,scrap_spike,NMC811,414.192,3025.626,1253189.672,3040.505,3292.16,519.343,0.0,596.856,247212.907,0.896728,0.426895,0.227477,0.345628,0.808486,920.147,0.432442,17.937,0.473348,B,remanufacture,0.849985,0.740513,0.171693,0.287231,156075.374,0.392637,1.102218,632.822,1,0.987503,317.501,0.47469,0.093645,332.501,0,COMPLETE
OBS-03803-SCN-04-081-P03,SCN-04-081,3,PLANT-09,scrap_spike,NMC811,414.192,3296.93,1365561.785,3326.832,3624.346,447.96,0.0,422.556,175019.168,0.915811,0.36223,0.259205,0.378566,0.522606,1961.58,0.289402,30.66,0.340383,C,recycle,0.829317,0.80163,0.13088,0.277795,115529.282,0.231456,1.017141,361.564,1,0.991064,399.361,0.392764,0.091915,317.119,0,COMPLETE
OBS-03804-SCN-04-081-P04,SCN-04-081,4,PLANT-09,scrap_spike,NMC811,414.192,3312.455,1371992.113,3323.922,3759.989,530.118,0.0,365.455,151368.541,0.885275,0.516364,0.215686,0.26795,0.814687,1035.545,0.160008,25.693,0.627693,A,recycle,0.87472,0.837718,0.164827,0.3076,97894.669,0.343069,1.066002,673.143,1,0.984636,339.416,0.367273,0.084878,215.385,0,COMPLETE
OBS-03805-SCN-04-081-P05,SCN-04-081,5,PLANT-09,scrap_spike,NMC811,414.192,3177.127,1315940.048,3206.011,3618.839,592.889,0.0,561.164,232429.673,0.860032,0.567097,0.248701,0.184202,0.98,789.128,0.018673,21.551,0.80629,A,recycle,0.913365,0.877634,0.189519,0.370844,147976.804,0.476506,0.981379,616.051,1,0.988287,359.904,0.427699,0.097909,237.623,0,COMPLETE
OBS-03806-SCN-04-081-P06,SCN-04-081,6,PLANT-09,scrap_spike,NMC811,414.192,2915.284,1207487.165,2938.965,3247.274,265.367,0.0,588.501,243752.395,0.829388,0.399069,0.192921,0.40801,0.754019,1096.648,0.604668,17.7,0.350752,C,recycle,0.828979,0.795449,0.139022,0.268607,144292.008,0.325105,1.040324,377.323,1,0.974558,359.382,0.346392,0.090088,138.629,0,COMPLETE
OBS-03807-SCN-04-081-P07,SCN-04-081,7,PLANT-09,scrap_spike,NMC811,414.192,2705.124,1120440.399,2734.727,2934.345,371.901,0.0,714.531,295952.789,0.933847,0.471764,0.236972,0.291264,0.805009,922.703,0.135029,22.598,0.627586,A,remanufacture,0.878408,0.819386,0.153198,0.304883,205577.87,0.35191,1.200085,40.172,1,0.999,344.815,0.279613,0.086188,147.88,0,COMPLETE
OBS-03808-SCN-04-081-P08,SCN-04-081,8,PLANT-09,scrap_spike,NMC811,414.192,2395.268,992100.758,2361.351,2801.462,215.749,0.0,443.127,183539.689,0.882371,0.385935,0.298127,0.315938,0.737941,435.299,0.573411,20.517,0.362632,C,recycle,0.858232,0.744633,0.127846,0.277042,121221.204,0.298709,1.112225,527.271,1,0.9766,326.378,0.570465,0.115423,208.395,0,COMPLETE
OBS-03809-SCN-04-081-P09,SCN-04-081,9,PLANT-09,scrap_spike,NMC811,414.192,2714.395,1124280.278,2740.818,3198.183,316.958,0.0,540.428,223840.889,0.872551,0.530534,0.215834,0.253632,0.823413,1040.79,0.079592,17.602,0.652459,A,second_life,0.888755,0.825761,0.172801,0.344722,143589.292,0.149774,1.002517,146.46,1,0.983149,345.024,0.238424,0.085776,284.196,0,COMPLETE
OBS-03810-SCN-04-081-P10,SCN-04-081,10,PLANT-09,scrap_spike,NMC811,414.192,2774.471,1149163.451,2775.662,3297.033,224.014,0.0,701.37,290501.707,0.926752,0.495415,0.190468,0.314117,0.772028,866.681,0.234712,27.677,0.555167,B,remanufacture,0.859353,0.805307,0.171657,0.288352,191643.411,0.273971,1.019393,483.74,1,0.989771,294.639,0.306931,0.099733,198.473,0,COMPLETE
OBS-03811-SCN-04-082-P01,SCN-04-082,1,PLANT-12,scrap_spike,NCA,407.933,2546.286,1038713.077,2582.023,3053.382,288.99,0.0,499.751,203864.786,0.844605,0.445604,0.246787,0.307609,0.640115,1085.361,0.1263,28.473,0.509839,B,remanufacture,0.900683,0.813666,0.135393,0.298181,134086.969,0.245273,0.994383,651.921,1,0.980995,290.534,0.15156,0.092646,112.348,0,COMPLETE
OBS-03812-SCN-04-082-P02,SCN-04-082,2,PLANT-12,scrap_spike,NCA,407.933,2587.43,1055497.043,2557.411,2905.826,255.775,0.0,554.671,226268.399,0.823575,0.489398,0.247725,0.262878,0.779024,704.178,0.068971,26.109,0.644465,A,recycle,0.907469,0.848029,0.165179,0.293721,141173.279,0.401187,0.962301,103.201,1,0.981522,398.112,0.54808,0.089028,139.362,0,COMPLETE
OBS-03813-SCN-04-082-P03,SCN-04-082,3,PLANT-12,scrap_spike,NCA,407.933,2727.829,1112770.287,2738.627,3044.153,467.406,0.0,450.761,183879.966,0.911928,0.424988,0.161409,0.413603,0.688188,789.037,0.316504,18.392,0.443749,B,remanufacture,0.89186,0.799347,0.160161,0.289163,125599.408,0.271455,1.022846,329.3,1,0.987899,350.59,0.443603,0.088005,305.245,0,COMPLETE
OBS-03814-SCN-04-082-P04,SCN-04-082,4,PLANT-12,scrap_spike,NCA,407.933,2874.115,1172445.019,2872.628,3383.456,247.946,0.0,645.629,263373.309,0.918044,0.411348,0.309775,0.278877,0.697501,697.115,0.289834,22.269,0.474888,B,remanufacture,0.871096,0.788275,0.123347,0.27792,184641.254,0.362467,1.03466,236.983,1,0.989766,276.844,0.516331,0.081441,344.798,0,COMPLETE
OBS-03815-SCN-04-082-P05,SCN-04-082,5,PLANT-12,scrap_spike,NCA,407.933,2716.157,1108008.759,2709.606,2930.563,272.946,0.0,432.231,176321.151,0.846241,0.552603,0.203866,0.243531,0.811601,1144.883,0.073219,24.688,0.668273,A,second_life,0.855894,0.855452,0.186259,0.325633,103921.284,0.230176,0.815576,603.761,1,0.993247,330.661,0.396733,0.101699,120.152,0,COMPLETE
OBS-03816-SCN-04-082-P06,SCN-04-082,6,PLANT-12,scrap_spike,NCA,407.933,2475.994,1010038.58,2514.147,2736.737,487.434,0.0,261.823,106806.04,0.881613,0.536306,0.217244,0.24645,0.829383,528.894,0.121421,27.07,0.652663,A,remanufacture,0.877147,0.831562,0.170997,0.355029,68470.347,0.196949,0.886248,651.084,1,0.977362,236.76,0.316911,0.098808,115.331,0,COMPLETE
OBS-03817-SCN-04-082-P07,SCN-04-082,7,PLANT-12,scrap_spike,NCA,407.933,2310.852,942671.783,2349.456,2480.915,459.237,0.0,251.958,102782.076,0.939242,0.525348,0.215451,0.259201,0.747211,516.223,0.022857,20.996,0.635007,A,remanufacture,0.923255,0.850389,0.188444,0.32779,72332.814,0.389426,1.082089,348.431,1,0.996612,335.298,0.50893,0.106626,210.071,0,COMPLETE
OBS-03818-SCN-04-082-P08,SCN-04-082,8,PLANT-12,scrap_spike,NCA,407.933,2110.101,860779.004,2139.558,2393.303,270.466,0.0,216.796,88438.304,0.927843,0.471138,0.273563,0.255299,0.78242,922.196,0.166207,28.863,0.591975,B,remanufacture,0.875934,0.839461,0.15673,0.321367,60611.194,0.348702,1.039638,20.0,1,0.987652,316.083,0.161402,0.089177,196.93,0,COMPLETE
OBS-03819-SCN-04-082-P09,SCN-04-082,9,PLANT-12,scrap_spike,NCA,407.933,2251.025,918266.405,2217.996,2590.847,439.487,0.0,564.192,230152.125,0.896587,0.457891,0.237936,0.304174,0.628757,861.408,0.10308,25.73,0.521036,B,remanufacture,0.892414,0.853236,0.1628,0.317734,154171.095,0.397482,0.951529,537.321,1,0.984224,374.69,0.306189,0.085416,224.607,0,COMPLETE
OBS-03820-SCN-04-082-P10,SCN-04-082,10,PLANT-12,scrap_spike,NCA,407.933,2279.236,929774.83,2322.813,2435.97,245.828,0.0,575.244,234660.801,0.939938,0.508812,0.180081,0.311107,0.724073,935.535,0.144251,29.223,0.559423,B,remanufacture,0.876427,0.829647,0.178361,0.315447,158831.355,0.241256,1.082867,707.869,1,0.992746,354.66,0.46148,0.105056,202.726,0,COMPLETE
OBS-03821-SCN-04-083-P01,SCN-04-083,1,PLANT-03,scrap_spike,NCA,407.359,3101.138,1263276.307,3107.183,3288.695,539.392,0.0,347.927,141731.078,0.868179,0.467343,0.237174,0.295483,0.70821,634.176,0.184913,27.755,0.532887,B,remanufacture,0.906945,0.809854,0.157644,0.318622,94004.914,0.25258,1.219801,707.791,1,0.996623,332.506,0.51328,0.094757,317.013,0,COMPLETE
OBS-03822-SCN-04-083-P02,SCN-04-083,2,PLANT-03,scrap_spike,NCA,407.359,3316.333,1350938.247,3282.252,3671.428,391.288,0.0,392.407,159850.545,0.823228,0.451263,0.192751,0.355986,0.693704,1331.395,0.248023,21.808,0.490841,B,recycle,0.866665,0.766141,0.145697,0.25366,97431.061,0.306526,0.945151,781.126,1,0.994813,359.422,0.281103,0.087001,238.756,0,COMPLETE
OBS-03823-SCN-04-083-P03,SCN-04-083,3,PLANT-03,scrap_spike,NCA,407.359,3223.705,1313205.117,3249.093,3540.077,477.449,0.0,344.627,140386.869,0.926125,0.478753,0.234647,0.2866,0.790223,431.266,0.261462,31.609,0.543632,B,remanufacture,0.879127,0.795028,0.175593,0.299084,94230.119,0.350679,1.222093,526.221,1,0.98112,220.0,0.193752,0.092066,214.466,0,COMPLETE
